location_num,x,y,district,province,images,year,month,day,avg_certainty,avg_percent_coverage,avg_percent_coverage_high,n_labelers,water_source_mode,log_coverage
5152990,27.45873400594924,-14.64225392319899,Chibombo,Central,1,2024,7,27,5,0.0082512667762327,0.0082512667762327,1,TRUE,0.008217411181394433
5153387,28.51726575002256,-14.64680029204331,Chisamba,Central,3,2019,8,7,1,0,0,1,FALSE,0
5153434,28.972092953692663,-14.643389969309318,Kapiri Mposhi,Central,1,2023,7,23,1,0,0,1,FALSE,0
5153520,25.02594828683537,-14.65241015384172,Nkeyema,Western,1,2023,9,4,1,0,0,1,FALSE,0
5153824,24.5061876163366,-14.65645155847748,Kaoma,Western,1,2019,8,12,3,0.1652296530916791,0.1270313721827883,1,TRUE,0.15291819470798784
5154024,28.30384520812725,-14.66617299813559,Kabwe,Central,3,2024,8,6,1,0,0,1,FALSE,0
5154061,28.665930103988387,-14.663859674736962,Chisamba,Central,2,2023,9,16,1,0,0,1,FALSE,0
5154146,24.49680682129368,-14.665384648351536,Kaoma,Western,1,2019,8,12,3,0.0758536848273086,0.0758536848273086,1,TRUE,0.07311447184962148
5154408,28.80524949334999,-14.671856872819788,Chisamba,Central,1,2023,9,29,1,0,0,1,TRUE,0
5154963,27.60745970246296,-14.696159597997298,Chibombo,Central,4,2018,8,29,1,0,0,1,FALSE,0
5155143,24.47793932146406,-14.69228197416604,Kaoma,Western,1,2019,8,12,1,0,0,1,FALSE,0
5155312,27.79325193079518,-14.704639471821135,Chibombo,Central,2,2023,9,11,1,0,0,1,FALSE,0
5155467,24.24586195201191,-14.69867450314279,Kaoma,Western,1,2020,9,20,1,0,0,1,FALSE,0
5155488,24.58919896081796,-14.70249963119165,Kaoma,Western,1,2016,6,30,1,0,0,1,FALSE,0
5155505,24.830519064518622,-14.70488395182168,Kaoma,Western,3,2023,9,6,1,0,0,1,FALSE,0
5155835,24.81186440337041,-14.713744271226473,Kaoma,Western,3,2023,9,6,2.3333333333333335,0.09474353404532314,0.010286826845794867,1,TRUE,0.09052012035201104
5155992,27.960513968487675,-14.722087647484424,Chibombo,Central,1,2023,10,7,5,0.0717337082108981,0.0717337082108981,1,TRUE,0.0692776252709158
